case_name,segment,t_start_s,t_end_s,duration_s,Tavg_mean_C,Tavg_min_C,Tavg_max_C,Tavg_MAE_C,Tavg_RMSE_C,Tavg_pp_C,ratio_in_ref_band,ratio_in_safe_band,ratio_in_supervision_band,omega_out_mean,omega_out_min,omega_out_max,T_solid_out_mean_C,mdot_wet_out_mean_kgps,mdot_furnace_dry_mean_kgps,rd_used_mean,omega_target_from_T_mean,ratio_T_ge_compliance_min,water_evap_mean_kgps,Q_aux_heat_energy_kJ,fan_energy_kJ,aux_flow_mean_kgps,aux_flow_max_kgps,operator_fallback_ratio,operator_async_hold_ratio,operator_stale_plan_ratio,operator_compute_wall_mean_s,operator_compute_wall_max_s,simulated_compute_latency_mean_s,simulated_compute_latency_max_s,command_apply_delay_mean_s,async_discarded_plan_count_delta,async_accepted_plan_count_delta,async_last_result_state_age_max_s,safety_reachable_ratio,safety_margin_min_C,recovery_guard_requested_ratio,recovery_guard_ratio,safety_margin_mean_C,omega_max_for_safety_mean,aux_resource_required_ratio,aux_heat_required_ratio,aux_circulation_required_ratio,command_hard_clipped_by_resource_ratio,Tg_cmd_tv,vg_cmd_tv,Tg_ref_tv,vg_ref_tv,recovery_to_safe_s,recovery_to_ref_s,overshoot_crossings
furnace_temp_permanent_disturbance,full,0.0,5999.900000004296,6000.000000004296,876.3371366063031,793.4064652538948,1003.3990585241024,12.1950279069165,30.4457646205932,209.99259327020764,0.9061333333333333,0.9742333333333333,0.9760666666666666,0.16802941726498716,0.05055620677276066,0.2913604301304271,249.76778501024626,0.06268977978235599,0.052002314814814814,1.0000445156695155,0.1715106664872125,0.9742333333333333,0.1606729569468977,135706.34494594223,11630.07233082053,0.3703208838076394,1.9138986166645786,0.0,0.0,0.0,0.009166657434624357,7.987254874999053,0.0,0.0,0.0,0.0,0.0,nan,1.0,13.343175135669071,0.026,0.032,23.277048623689026,0.21181125437821266,1.0,0.7896666666666666,1.0,0.0,3679.7639227310774,45.86497649457177,3122.3396985281915,43.24959334767998,,,
furnace_temp_permanent_disturbance,pre_event,0.0,899.9000000001361,900.0000000001361,921.6555219755337,872.7928692359075,1003.3990585241024,48.667312793880285,73.73278130348358,130.60618928819497,0.546,1.0,1.0,0.21683556056187728,0.05055620677276066,0.2913604301304271,248.4519031584429,0.06726653695238104,0.05200231481481482,1.000044515669516,0.27965936441769373,1.0,0.10292539655422145,0.0,1503.1811558275463,0.7431019792424122,1.9138986166645786,0.0,0.0,0.0,0.010116341778429665,7.987254874999053,0.0,0.0,0.0,0.0,0.0,nan,1.0,13.343175135669071,0.0,0.0,24.066273622139526,0.31005214830179284,1.0,0.0,1.0,0.0,1632.079106787367,24.46812114016917,1074.636673271108,16.176320118932853,,,
furnace_temp_permanent_disturbance,post_event,900.0000000001361,5999.900000004296,5100.00000000416,868.3397744823213,793.4064652538948,889.1458873393736,5.758742338628773,11.451489886137553,95.73942208547885,0.9696862745098039,0.9696862745098039,0.971843137254902,0.15941656844788885,0.09641334787189579,0.28017148769081995,249.99999945468215,0.06188211675235156,0.052002314814814814,1.0000445156695157,0.15242560214653933,0.9696862745098039,0.17086370289854647,135706.34494594223,10126.891174992987,0.3045359846132677,1.385623328803433,0.0,0.0,0.0,0.008999066079835185,7.279738500001258,0.0,0.0,0.0,0.0,0.0,nan,1.0,21.95605269553846,0.03058823529411765,0.03764705882352941,23.137773623962467,0.19447462603875731,1.0,0.9290196078431373,1.0,0.0,1788.3186241335507,13.75071414097804,1993.5900851352762,26.708375385794785,,,
furnace_temp_permanent_disturbance,tail,5100.000000001022,5999.900000004296,900.0000000032737,869.2250474096464,869.2249855678491,869.2250903974397,3.774952590353614,3.7749525904841903,0.00010482959055480023,1.0,1.0,1.0,0.1602079471816552,0.16020782793469698,0.1602081619859235,250.0,0.06192284701944412,0.05200231481481482,1.000044515669516,0.15239513896146187,1.0,0.16955823112625443,14065.666194592752,1247.2256315682348,0.2677231751710668,0.26776984640461454,0.0,0.0,0.0,0.008022130366316155,4.99565154199081,0.0,0.0,0.0,0.0,0.0,nan,1.0,22.9363553449067,0.0,0.0,22.936415988519574,0.19403932389809597,1.0,1.0,1.0,0.0,0.2896029129797171,0.002761624530095652,0.289602911252814,0.002761624530095652,,,
furnace_temp_permanent_disturbance,recovery,900.0000000001361,5999.900000004296,5100.00000000416,868.3397744823213,793.4064652538948,889.1458873393736,5.758742338628773,11.451489886137553,95.73942208547885,0.9696862745098039,0.9696862745098039,0.971843137254902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.6000000001363,1054.6000000001363,2
