time_s,omega_out,T_solid_out_C,mdot_d_out_kgps,mdot_w_out_kgps,mdot_wet_out_kgps,mdot_furnace_dry_kgps,mdot_furnace_water_kgps,mdot_furnace_wet_kgps,rd_used,omega_target_from_T,T_static_from_current_furnace_feed_C,water_evap_kgps,inventory_dry_kg,inventory_water_kg,inventory_total_kg,Tg_in_C,Tg_out_C,mdot_gas_preheater_kgps,U_eff_W_m2K,Q_gas_to_solid_kW,Q_sensible_kW,Q_latent_kW,heat_balance_residual_kW
2683.9999999986544,0.28016069525160425,250.0,0.05200231481481482,0.02023924586655295,0.07224156068136778,0.05200231481481482,0.02023924586655295,0.07224156068136778,1.000044515669516,0.2802211492933111,873.0447278444947,0.15990104464294325,51.2222800925926,125.61903925858206,176.8413193511747,895.377629262723,182.19504582311535,0.6771389973838112,72.25571929931932,507.0699264769868,146.02935777768516,361.0405686993016,0.0
2685.9999999986526,0.28015828004288273,250.0,0.05200231481481482,0.020239003482091792,0.07224131829690661,0.05200231481481482,0.020239003482091792,0.07224131829690661,1.000044515669516,0.2802211492933111,873.0465146203928,0.15990393556320356,51.2222800925926,125.61771419375525,176.83999428634786,895.3776290705139,182.19726396756332,0.6771389974951927,72.25571929931932,507.0683493320209,146.0212532238635,361.0470961081573,5.684341886080802e-14
2687.9999999986508,0.28015562754419493,250.0,0.05200231481481482,0.02023873728566195,0.07224105210047677,0.05200231481481482,0.02023873728566195,0.07224105210047677,1.000044515669516,0.2802211492933111,873.0484769302967,0.15990677910318835,51.2222800925926,125.61638390445218,176.83866399704476,895.3776289718305,182.19945195527495,0.6771389975523777,72.25571929931932,507.06679365428374,146.01327711719483,361.05351653708897,-5.684341886080802e-14
2689.999999998649,0.2801527387534057,250.0,0.05200231481481482,0.020238447377931314,0.07224076219274614,0.05200231481481482,0.020238447377931314,0.07224076219274614,1.000044515669516,0.2802211492933111,873.0506140321908,0.1599095765345274,51.2222800925926,125.615048531625,176.83732862421763,895.3776289211647,182.2016102295342,0.6771389975817375,72.25571929931932,507.0652591159945,146.005426258685,361.0598328573094,1.1368683772161603e-13
2691.999999998647,0.2801496146973616,250.0,0.05200231481481482,0.020238133862519825,0.07224044867733465,0.05200231481481482,0.020238133862519825,0.07224044867733465,1.000044515669516,0.2802211492933111,873.0529251623034,0.15991232909840164,51.2222800925926,125.61370821350842,176.835988306101,895.377628895152,182.20373922385656,0.6771389975968112,72.25571929931932,507.06374540245173,145.99769753117064,361.06604787128117,-1.1368683772161603e-13
2693.9999999986453,0.2801462564312802,250.0,0.05200231481481482,0.020237796845937413,0.07224011166075224,0.05200231481481482,0.020237796845937413,0.07224011166075224,1.000044515669516,0.2802211492933111,873.0554095355654,0.15991503800007983,51.2222800925926,125.61236308568074,176.83464317827335,895.3776288817967,182.20583936300235,0.6771389976045504,72.25571929931932,507.06225220833,145.99008790794963,361.0721643003803,5.684341886080802e-14
2695.9999999986435,0.2801426650383032,250.0,0.05200231481481482,0.020237436437538305,0.07223975125235312,0.05200231481481482,0.020237436437538305,0.07223975125235312,1.000044515669516,0.2802211492933111,873.0580663459458,0.15991770440579103,51.2222800925926,125.61101328113439,176.83329337372697,895.3776288749399,182.20791106360264,0.6771389976085238,72.25571929931932,507.0607792356989,145.9825944578633,361.07818477783553,0.0
2697.9999999986417,0.28013884162915237,250.0,0.05200231481481482,0.02023705274948571,0.07223936756430054,0.05200231481481482,0.02023705274948571,0.07223936756430054,1.000044515669516,0.2802211492933111,873.0608947667131,0.15992032943979245,51.2222800925926,125.6096589303515,176.83193902294408,895.3776288714195,182.2099547345863,0.6771389976105638,72.25571929931932,507.05932619293606,145.97521435082868,361.08411184210735,5.684341886080802e-14
2699.99999999864,0.2801347873418528,250.0,0.05200231481481482,0.02023664589672315,0.07223896071153797,0.05200231481481482,0.02023664589672315,0.07223896071153797,1.000044515669516,0.2633676030247898,873.0638939506451,0.15992291418367077,51.2222800925926,125.60830016138314,176.83058025397574,895.377628869612,182.2119707775051,0.6771389976116113,72.25571929931932,507.0578927940901,145.96794485877982,361.0899479353103,0.0
2701.999999998638,0.2801444640687828,250.0,0.05200231481481482,0.020237616975865586,0.0722399317906804,0.05200231481481482,0.020237616975865586,0.0722399317906804,1.000044515669516,0.2802211492933111,873.0567354776146,0.1593733682883476,51.2222800925926,125.60802054438959,176.83030063698217,896.614423869204,181.30378253881312,0.6714822159020215,72.00240292004992,504.3342932237683,144.48516496550835,359.84912825826,-5.684341886080802e-14
2703.999999998636,0.2801506964473707,250.0,0.05200231481481482,0.02023824242149964,0.07224055723631446,0.05200231481481482,0.02023824242149964,0.07224055723631446,1.000044515669516,0.2802211492933111,873.0521249019921,0.15931669877312474,51.2222800925926,125.60785515776075,176.83013525035335,897.2494155947288,181.14195369956246,0.6704496007732871,71.96807023570064,504.11966003530557,144.39848587546723,359.7211741598383,5.684341886080802e-14
2705.9999999986344,0.28015369348189706,250.0,0.05200231481481482,0.02023854319048641,0.07224085800530122,0.05200231481481482,0.02023854319048641,0.07224085800530122,1.000044515669516,0.2802211492933111,873.0499077343527,0.15931442878013521,51.2222800925926,125.60769610395147,176.82997619654404,897.5754312170575,181.0992283786457,0.670172478174204,71.9634228921175,504.17076402951517,144.45471528684772,359.71604874266745,0.0
2707.9999999986326,0.28015478871349614,250.0,0.05200231481481482,0.02023865310365829,0.07224096791847312,0.05200231481481482,0.02023865310365829,0.07224096791847312,1.000044515669516,0.2802211492933111,873.0490974915675,0.15931338760836308,51.2222800925926,125.60754055775364,176.82982065034628,897.7428132186332,181.08178307355732,0.6700644400560215,71.96279392569787,504.21952546783854,144.50582758691544,359.713697880923,5.684341886080802e-14
