case_name,segment,t_start_s,t_end_s,duration_s,Tavg_mean_C,Tavg_min_C,Tavg_max_C,Tavg_MAE_C,Tavg_RMSE_C,Tavg_pp_C,ratio_in_ref_band,ratio_in_safe_band,ratio_in_supervision_band,omega_out_mean,omega_out_min,omega_out_max,T_solid_out_mean_C,mdot_wet_out_mean_kgps,mdot_furnace_dry_mean_kgps,rd_used_mean,omega_target_from_T_mean,ratio_T_ge_compliance_min,water_evap_mean_kgps,Q_aux_heat_energy_kJ,fan_energy_kJ,aux_flow_mean_kgps,aux_flow_max_kgps,operator_fallback_ratio,operator_async_hold_ratio,operator_stale_plan_ratio,operator_compute_wall_mean_s,operator_compute_wall_max_s,simulated_compute_latency_mean_s,simulated_compute_latency_max_s,command_apply_delay_mean_s,async_discarded_plan_count_delta,async_accepted_plan_count_delta,async_last_result_state_age_max_s,safety_reachable_ratio,safety_margin_min_C,recovery_guard_requested_ratio,recovery_guard_ratio,safety_margin_mean_C,omega_max_for_safety_mean,aux_resource_required_ratio,aux_heat_required_ratio,aux_circulation_required_ratio,command_hard_clipped_by_resource_ratio,Tg_cmd_tv,vg_cmd_tv,Tg_ref_tv,vg_ref_tv,recovery_to_safe_s,recovery_to_ref_s,overshoot_crossings
steady_hold,full,0.0,3599.9999999978213,3600.099999997821,885.2792823250892,872.7928692359075,1003.3990585241024,12.286259541574921,36.86633456626511,130.60618928819497,0.8865031526902031,1.0,1.0,0.264228733978245,0.05055620677276066,0.2913604301304271,249.6129865399846,0.07098769936279883,0.05200231481481482,1.000044515669516,0.27965891188133657,1.0,0.14410668875382823,29621.000520043825,3961.810517653028,0.3391017649163556,1.9138986166645786,0.0,0.0,0.0,0.009616205493816183,6.977525249996688,0.0,0.0,0.0,0.0,0.0,nan,1.0,13.343175135669071,0.0,0.0,23.262205864217922,0.3100521483017929,1.0,0.6166773145190412,1.0,0.0,1942.972012613502,28.318902795065128,1386.7425043047801,20.030591557492343,,,
steady_hold,tail,2700.0999999986398,3599.9999999978213,899.9999999991815,873.1017421260862,873.0615457841348,873.1781627137382,0.10174212608607162,0.10605634265232007,0.11661692960342407,1.0,1.0,1.0,0.2800822644651276,0.2799323501943681,0.2802153755296789,250.0,0.07223369097555846,0.05200231481481482,1.000044515669516,0.27965936441769373,1.0,0.15923735895971367,12429.165454678594,828.4882302493731,0.20312288693660072,0.20915853228022868,0.0,0.0,0.0,0.008400631295659372,6.281993708005757,0.0,0.0,0.0,0.0,0.0,nan,1.0,22.952143819873754,0.0,0.0,22.99537107118603,0.31005214830179284,1.0,1.0,1.0,0.0,41.0627072628846,0.4720938735773519,40.97062942164314,0.47045639415352003,,,
steady_hold,recovery,2700.0999999986398,3599.9999999978213,899.9999999991815,873.1017421260862,873.0615457841348,873.1781627137382,0.10174212608607162,0.10605634265232007,0.11661692960342407,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0999999986398,2700.0999999986398,0
