time_s,omega_out,T_solid_out_C,mdot_d_out_kgps,mdot_w_out_kgps,mdot_wet_out_kgps,mdot_furnace_dry_kgps,mdot_furnace_water_kgps,mdot_furnace_wet_kgps,rd_used,omega_target_from_T,T_static_from_current_furnace_feed_C,water_evap_kgps,inventory_dry_kg,inventory_water_kg,inventory_total_kg,Tg_in_C,Tg_out_C,mdot_gas_preheater_kgps,U_eff_W_m2K,Q_gas_to_solid_kW,Q_sensible_kW,Q_latent_kW,heat_balance_residual_kW
0.0,0.4499745479072017,120.2359689420123,0.12731481481481483,0.10415595500209672,0.23147076981691153,0.12731481481481483,0.10415595500209672,0.23147076981691153,2.448361823361824,0.2633676030247898,721.3711352059917,0.10551419330118605,125.39756134259261,102.60114649733654,227.99870783992915,800.0,307.9459797535411,1.9728669068697138,119.99939369547143,1019.2949475832611,781.054450528513,238.24049705474795,1.1368683772161603e-13
2.0000000000000004,0.44945113638626527,127.23908691626266,0.12731481481481483,0.10393589375832821,0.23125070857314306,0.12731481481481483,0.10393589375832821,0.23125070857314306,2.448361823361824,0.2954290183863577,721.9991708924928,0.10797996933590959,125.24693634259259,102.53843812299085,227.78537446558343,1100.0,310.6174178482798,1.5418432954209178,119.99939369547143,1277.959453903316,1034.1514811397656,243.80797276355028,1.4210854715202004e-13
4.000000000000002,0.44889761178282983,134.1300286214712,0.12731481481481483,0.10370362665244393,0.23101844146725878,0.12731481481481483,0.10370362665244393,0.23101844146725878,2.448361823361824,0.2954290183863577,722.6623891642805,0.11062779778484355,125.09631134259256,102.47102877276224,227.56734011535477,1100.0,312.1734299557479,1.5418432954209178,119.99939369547143,1275.4403707260474,1025.6538661076495,249.78650461839825,-3.694822225952521e-13
5.999999999999995,0.4483109523523078,140.90628197335792,0.12731481481481483,0.10345796444854634,0.23077277926336115,0.12731481481481483,0.10345796444854634,0.23077277926336115,2.448361823361824,0.2954290183863577,723.3642442055507,0.11343745204787758,124.94568634259251,102.39863329274101,227.3443196353335,1100.0,313.71773440874165,1.5418432954209178,119.99939369547143,1272.9402414857643,1016.8098185068615,256.1304229789028,5.684341886080802e-14
7.999999999999988,0.4476876718752507,147.56474013686307,0.12731481481481483,0.10319753903229789,0.23051235384711272,0.12731481481481483,0.10319753903229789,0.23051235384711272,2.448361823361824,0.2954290183863577,724.1087125220772,0.11642460580729264,124.79506134259248,102.32094005879067,227.1160014013831,1100.0,315.2489291634209,1.5418432954209178,119.99939369547143,1270.461336000954,1007.5862185486678,262.875117452286,5.684341886080802e-14
9.99999999999998,0.4470237243775379,154.1015801681318,0.12731481481481483,0.10292076748300057,0.23023558229781538,0.12731481481481483,0.10292076748300057,0.23023558229781538,2.448361823361824,0.2954290183863577,724.900398380279,0.11960771513881419,124.64443634259243,102.23760618436312,226.88204252695556,1100.0,316.7657203246312,1.5418432954209178,119.99939369547143,1268.0057490043644,997.9434889924358,270.0622600119286,-5.684341886080802e-14
11.999999999999973,0.4463143847965456,160.5121106295464,0.12731481481481483,0.10262580729802877,0.2299406221128436,0.12731481481481483,0.10262580729802877,0.2299406221128436,2.448361823361824,0.2954290183863577,725.7446653653374,0.11700184277878556,124.49381134259238,102.15461549097863,226.648426833571,1100.0,318.2971661985664,1.5418432954209178,119.99939369547143,1265.5264369736863,1001.3479761634661,264.1784608102199,2.2737367544323206e-13
13.999999999999966,0.44555409861580697,166.7905791729317,0.12731481481481483,0.10231050029161677,0.22962531510643158,0.12731481481481483,0.10231050029161677,0.22962531510643158,2.448361823361824,0.2954290183863577,726.6478014349955,0.12051561281009704,124.34318634259233,102.07096786662714,226.41415420921942,1100.0,319.84425418889816,1.5418432954209178,119.99939369547143,1263.0218013661008,990.9095992021824,272.1122021639181,2.8421709430404007e-13
15.99999999999996,0.444736291374886,172.92992839275814,0.12731481481481483,0.10197230198606251,0.22928711680087732,0.12731481481481483,0.10197230198606251,0.22928711680087732,2.448361823361824,0.2954290183863577,727.6172269747905,0.12430339122630585,124.19256134259228,101.98066244654306,226.17322378913533,1100.0,321.37337679861037,1.5418432954209178,119.99939369547143,1260.5462505502562,979.8816235003801,280.66462704987595,1.7053025658242404e-13
17.999999999999986,0.44385312632799434,178.9214849442803,0.12731481481481483,0.10160819247318492,0.22892300728799975,0.12731481481481483,0.10160819247318492,0.22892300728799975,2.448361823361824,0.2954290183863577,728.6617579285761,0.12840161539222628,124.04193634259224,101.88316255762747,225.9250989002197,1100.0,322.8834030011792,1.5418432954209178,119.99939369547143,1258.101615585099,968.1836081909911,289.91800739410775,5.684341886080802e-14
