time_s,cell_index,z_center_m,residence_left_s,omega,T_solid_C,omega0,tref_min,slope_min_per_C,dry_mass_kg,water_mass_kg
5100.000000001022,4,0.72,763.375,0.7753499999999245,96.58785938519175,0.775350000000174,14.940000000001742,-0.20460000000002737,2.5611140046296677,8.839348958329634
5100.000000001022,5,0.88,714.125,0.7701771081035804,100.00514962200407,0.7753500000002306,14.940000000002765,-0.20460000000004133,2.5611140046296677,8.58274544077298
5100.000000001022,6,1.04,664.875,0.7638349037609619,102.95596632312905,0.7753500000002305,14.940000000002767,-0.20460000000004122,2.5611140046296677,8.283477534999863
5100.000000001022,7,1.2,615.625,0.7564291813300078,106.31094180374255,0.7753500000002288,14.940000000002776,-0.2046000000000412,2.5611140046296677,7.953749880192492
5100.000000001022,8,1.36,566.375,0.7477213829145501,110.14641036888418,0.7753500000002312,14.940000000002795,-0.204600000000041,2.5611140046296677,7.590812600240639
5100.000000001022,9,1.52,517.125,0.7373940636805815,114.55103855204167,0.7753500000002287,14.940000000002762,-0.20460000000004058,2.5611140046296677,7.1915749121756205
5100.000000001022,10,1.68,467.875,0.7250186448646585,119.63278656222201,0.7753500000002276,14.940000000002737,-0.20460000000004083,2.5611140046296677,6.752659299633551
5100.000000001022,11,1.84,418.625,0.7100062715915165,125.5301309804476,0.7753500000002277,14.940000000002732,-0.2046000000000406,2.5611140046296677,6.270504591694239
5100.000000001022,12,2.0,369.375,0.6915274702709926,132.42622967801094,0.775350000000227,14.940000000002746,-0.20460000000004055,2.5611140046296677,5.741453510473223
5100.000000001022,13,2.16,320.125,0.6695321046276306,142.44813926493663,0.775350000000227,14.940000000002764,-0.20460000000004044,2.5611140046296677,5.188849124901624
5100.000000001022,14,2.32,270.875,0.6446666456454243,158.68823344341797,0.7753500000002281,14.94000000000277,-0.20460000000004017,2.5611140046296677,4.646523480687893
5100.000000001022,15,2.48,221.625,0.6144142510779846,178.9989614916486,0.7753500000002285,14.940000000002778,-0.2046000000000404,2.5611140046296677,4.081024642324456
5100.000000001022,16,2.64,172.375,0.5742077690591143,200.65778767504392,0.7753500000002295,14.940000000002748,-0.20460000000004025,2.5611140046296677,3.4538243115775074
5100.000000001022,17,2.8000000000000003,123.125,0.5151533458871712,220.2910045825715,0.7753500000002272,14.94000000000278,-0.20460000000004033,2.5611140046296677,2.721203575381249
5100.000000001022,18,2.96,73.875,0.42601473502610615,241.05780933867194,0.775350000000229,14.940000000002783,-0.20460000000004044,2.5611140046296677,1.9008716262142757
5100.000000001022,19,3.12,24.625,0.2800967334420306,250.0,0.7753500000002291,14.940000000002742,-0.20460000000004044,2.5611140046296677,0.9964667476774717
